DATETIME,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
2021-02-06 00:00:00,916,316,221,103,811,0,0
2021-02-06 01:00:00,915,317,221,101,804,0,0
2021-02-06 02:00:00,914,319,221,100,978,0,0
2021-02-06 03:00:00,916,321,221,99,853,0,0
2021-02-06 04:00:00,916,325,221,99,900,0,0
2021-02-06 05:00:00,916,326,221,116,1029,0,0
2021-02-06 06:00:00,917,327,221,119,1132,37,0
2021-02-06 07:00:00,918,324,221,115,1084,2932,45
2021-02-06 08:00:00,917,324,220,90,951,8057,214
2021-02-06 09:00:00,932,324,219,96,983,9478,251
2021-02-06 10:00:00,958,321,217,82,852,9587,252
2021-02-06 11:00:00,960,315,217,78,707,8773,251
2021-02-06 12:00:00,964,313,219,81,494,8872,251
2021-02-06 13:00:00,966,312,219,80,383,8461,251
2021-02-06 14:00:00,970,312,212,77,331,8876,248
2021-02-06 15:00:00,968,320,208,78,343,8192,202
2021-02-06 16:00:00,970,328,220,146,392,3507,75
2021-02-06 17:00:00,971,328,222,183,619,148,0
2021-02-06 18:00:00,972,327,223,184,756,0,0
2021-02-06 19:00:00,976,324,223,184,743,0,0
2021-02-06 20:00:00,977,321,223,138,821,0,0
2021-02-06 21:00:00,979,319,223,131,965,0,0
2021-02-06 22:00:00,981,322,223,131,1225,0,0
2021-02-06 23:00:00,981,323,222,124,1220,0,0
2021-02-07 00:00:00,982,320,221,113,1138,0,0
2021-02-07 01:00:00,983,324,222,112,1162,0,0
2021-02-07 02:00:00,982,327,222,112,1244,0,0
2021-02-07 03:00:00,983,320,223,111,1100,0,0
2021-02-07 04:00:00,982,314,222,112,903,0,0
2021-02-07 05:00:00,983,313,222,139,976,0,0
2021-02-07 06:00:00,984,313,216,141,981,44,0
2021-02-07 07:00:00,986,312,214,140,1008,2981,48
2021-02-07 08:00:00,985,311,215,128,907,7583,214
2021-02-07 09:00:00,983,308,215,98,718,8656,250
2021-02-07 10:00:00,981,299,215,79,471,9016,252
2021-02-07 11:00:00,980,311,214,78,389,8919,252
2021-02-07 12:00:00,977,311,215,78,411,8909,251
2021-02-07 13:00:00,975,307,212,78,431,9175,252
2021-02-07 14:00:00,975,305,213,81,629,9317,249
2021-02-07 15:00:00,974,307,210,82,1018,7986,205
2021-02-07 16:00:00,977,314,211,139,1314,2793,80
2021-02-07 17:00:00,977,314,209,153,1548,82,0
2021-02-07 18:00:00,979,313,208,187,1894,0,0
2021-02-07 19:00:00,982,311,212,187,1966,0,0
2021-02-07 20:00:00,984,309,212,144,1932,0,0
2021-02-07 21:00:00,983,313,212,126,1963,0,0
2021-02-07 22:00:00,984,317,214,127,1964,0,0
2021-02-07 23:00:00,984,317,215,120,2069,0,0
2021-02-08 00:00:00,988,321,213,126,1988,0,0
2021-02-08 01:00:00,990,316,213,126,2035,0,0
2021-02-08 02:00:00,989,319,214,126,1977,0,0
2021-02-08 03:00:00,991,321,214,127,1835,0,0
2021-02-08 04:00:00,992,322,214,126,1413,0,0
2021-02-08 05:00:00,992,315,213,129,1399,0,0
2021-02-08 06:00:00,989,314,212,179,1348,51,0
2021-02-08 07:00:00,988,316,205,145,1068,2952,42
2021-02-08 08:00:00,968,314,202,132,991,7771,216
2021-02-08 09:00:00,973,308,202,95,850,9219,230
2021-02-08 10:00:00,985,310,203,97,914,9382,175
2021-02-08 11:00:00,983,314,203,96,1203,9367,200
2021-02-08 12:00:00,979,316,206,100,1658,9309,232
2021-02-08 13:00:00,978,318,209,101,2040,8637,151
2021-02-08 14:00:00,980,319,209,102,2144,8593,128
2021-02-08 15:00:00,979,320,208,140,2291,6569,19
2021-02-08 16:00:00,980,323,211,147,2408,2740,0
2021-02-08 17:00:00,980,318,212,193,2595,139,0
2021-02-08 18:00:00,981,318,212,194,2946,14,0
2021-02-08 19:00:00,984,319,212,162,3031,0,0
2021-02-08 20:00:00,983,317,208,155,2840,0,0
2021-02-08 21:00:00,980,319,209,154,2497,0,0
2021-02-08 22:00:00,979,315,211,141,2061,0,0
2021-02-08 23:00:00,979,315,212,137,1697,0,0
2021-02-09 00:00:00,980,327,204,138,1962,0,0
2021-02-09 01:00:00,982,328,204,139,2591,0,0
2021-02-09 02:00:00,985,331,204,139,2598,0,0
2021-02-09 03:00:00,986,333,204,139,3092,0,0
2021-02-09 04:00:00,985,334,204,139,3313,0,0
2021-02-09 05:00:00,985,330,200,133,2510,0,0
2021-02-09 06:00:00,985,332,199,180,1774,51,0
2021-02-09 07:00:00,986,330,198,194,1591,1462,0
2021-02-09 08:00:00,982,329,200,144,1738,3766,0
2021-02-09 09:00:00,925,329,200,140,2184,5510,12
2021-02-09 10:00:00,928,327,200,146,2529,6393,4
2021-02-09 11:00:00,949,328,195,148,2670,6813,0
2021-02-09 12:00:00,975,328,189,147,2719,6868,0
2021-02-09 13:00:00,978,328,199,148,2707,6556,0
2021-02-09 14:00:00,979,328,204,158,2641,5350,0
2021-02-09 15:00:00,979,322,203,148,3022,4011,0
2021-02-09 16:00:00,979,325,201,152,3460,1707,0
2021-02-09 17:00:00,979,328,201,207,3799,68,0
2021-02-09 18:00:00,979,318,201,200,3854,0,0
2021-02-09 19:00:00,980,308,201,200,3867,0,0
2021-02-09 20:00:00,980,299,201,198,3946,0,0
2021-02-09 21:00:00,980,282,200,148,3857,0,0
2021-02-09 22:00:00,981,278,200,140,3578,0,0
2021-02-09 23:00:00,982,277,202,140,3454,0,0
2021-02-10 00:00:00,983,277,210,124,3618,0,0
2021-02-10 01:00:00,982,277,209,122,3797,0,0
2021-02-10 02:00:00,982,278,209,122,3958,0,0
2021-02-10 03:00:00,983,285,210,122,3904,0,0
2021-02-10 04:00:00,982,312,207,122,3946,0,0
2021-02-10 05:00:00,982,330,202,128,4064,0,0
2021-02-10 06:00:00,982,329,201,172,3876,23,0
2021-02-10 07:00:00,983,330,200,175,3470,2759,0
2021-02-10 08:00:00,980,326,189,129,2774,7154,75
2021-02-10 09:00:00,978,315,186,127,2186,8959,208
2021-02-10 10:00:00,977,321,188,119,1916,9386,251
2021-02-10 11:00:00,976,325,194,78,1571,9515,296
2021-02-10 12:00:00,974,327,199,88,1327,9591,312
2021-02-10 13:00:00,971,329,207,91,1678,9601,312
2021-02-10 14:00:00,970,321,210,97,2105,9706,304
2021-02-10 15:00:00,971,327,210,138,2198,8416,282
2021-02-10 16:00:00,971,333,209,153,2300,3855,170
2021-02-10 17:00:00,974,327,206,196,2564,176,4
2021-02-10 18:00:00,973,330,207,197,3074,0,0
2021-02-10 19:00:00,974,333,207,198,3315,0,0
2021-02-10 20:00:00,975,333,207,189,3354,0,0
2021-02-10 21:00:00,975,334,207,149,2800,0,0
2021-02-10 22:00:00,975,329,208,138,2208,0,0
2021-02-10 23:00:00,976,328,208,139,2359,0,0
2021-02-11 00:00:00,977,328,209,134,2085,0,0
2021-02-11 01:00:00,977,327,209,133,2085,0,0
2021-02-11 02:00:00,977,327,210,134,2279,0,0
2021-02-11 03:00:00,978,331,210,134,1923,0,0
2021-02-11 04:00:00,978,331,210,136,2094,0,0
2021-02-11 05:00:00,977,332,209,144,963,0,0
2021-02-11 06:00:00,977,330,209,192,447,91,0
2021-02-11 07:00:00,980,330,208,155,907,3017,48
2021-02-11 08:00:00,979,332,208,110,1600,6951,231
2021-02-11 09:00:00,977,333,207,113,968,8610,231
2021-02-11 10:00:00,977,331,206,114,694,8646,234
2021-02-11 11:00:00,977,315,205,114,595,8542,224
2021-02-11 12:00:00,975,324,208,114,772,8486,230
2021-02-11 13:00:00,970,302,209,118,828,7546,101
2021-02-11 14:00:00,970,314,209,112,1334,6788,245
2021-02-11 15:00:00,983,317,210,141,2343,5140,160
2021-02-11 16:00:00,988,333,214,147,2893,1735,6
2021-02-11 17:00:00,989,331,215,192,4013,65,0
2021-02-11 18:00:00,988,325,215,192,4275,0,0
2021-02-11 19:00:00,989,330,216,157,4179,0,0
2021-02-11 20:00:00,990,330,216,143,3965,0,0
2021-02-11 21:00:00,994,330,216,132,3873,0,0
2021-02-11 22:00:00,995,329,216,123,3564,0,0
2021-02-11 23:00:00,993,325,216,122,3086,0,0
2021-02-12 00:00:00,993,325,216,121,2915,0,0
2021-02-12 01:00:00,993,325,216,123,3093,0,0
2021-02-12 02:00:00,992,325,216,127,3052,0,0
2021-02-12 03:00:00,991,331,216,127,2983,0,0
2021-02-12 04:00:00,995,330,217,134,2903,0,0
2021-02-12 05:00:00,996,326,216,173,3179,0,0
2021-02-12 06:00:00,997,323,216,188,3977,62,0
2021-02-12 07:00:00,996,325,215,192,3992,2686,0
2021-02-12 08:00:00,990,328,212,147,2663,6777,0
2021-02-12 09:00:00,933,324,211,100,2558,8343,8
2021-02-12 10:00:00,931,324,211,99,2977,8276,1
2021-02-12 11:00:00,931,328,214,102,3138,7930,11
2021-02-12 12:00:00,931,332,214,112,3172,8940,18
2021-02-12 13:00:00,932,330,213,122,3558,8557,121
2021-02-12 14:00:00,930,330,213,129,3650,9064,140
2021-02-12 15:00:00,929,332,214,129,3910,8413,112
2021-02-12 16:00:00,929,336,214,171,3680,3998,42
2021-02-12 17:00:00,929,334,214,215,3256,198,0
2021-02-12 18:00:00,930,334,214,216,3168,0,0
2021-02-12 19:00:00,933,329,215,214,3319,0,0
2021-02-12 20:00:00,934,329,214,166,2913,0,0
2021-02-12 21:00:00,933,327,214,158,2481,0,0
2021-02-12 22:00:00,931,326,214,152,2933,0,0
2021-02-12 23:00:00,930,324,214,143,3187,0,0
2021-02-13 00:00:00,931,326,221,149,3293,0,0
2021-02-13 01:00:00,934,325,221,152,3369,0,0
2021-02-13 02:00:00,933,328,222,153,3646,0,0
2021-02-13 03:00:00,933,329,222,154,3995,0,0
2021-02-13 04:00:00,931,330,222,152,3931,0,0
2021-02-13 05:00:00,933,331,222,151,3523,0,0
2021-02-13 06:00:00,933,332,222,154,3882,3,0
2021-02-13 07:00:00,933,333,221,147,3930,1702,0
2021-02-13 08:00:00,932,332,221,116,4274,4756,20
2021-02-13 09:00:00,930,329,221,130,4374,6950,78
2021-02-13 10:00:00,934,327,220,134,4381,8109,0
2021-02-13 11:00:00,955,324,220,134,4194,8316,0
2021-02-13 12:00:00,956,327,221,133,4159,7641,0
2021-02-13 13:00:00,956,325,222,132,4051,7802,0
2021-02-13 14:00:00,956,323,222,134,4133,7581,0
2021-02-13 15:00:00,956,323,222,136,3645,6086,0
2021-02-13 16:00:00,956,324,222,186,3440,2792,0
2021-02-13 17:00:00,957,322,223,227,3797,267,0
2021-02-13 18:00:00,960,320,222,220,3964,0,0
2021-02-13 19:00:00,962,320,222,183,4160,0,0
2021-02-13 20:00:00,961,320,222,167,3923,0,0
2021-02-13 21:00:00,961,323,221,162,3983,0,0
2021-02-13 22:00:00,962,324,221,156,4220,0,0
2021-02-13 23:00:00,964,326,222,155,4087,0,0
2021-02-14 00:00:00,965,329,221,153,4057,0,0
2021-02-14 01:00:00,964,328,221,153,3960,0,0
2021-02-14 02:00:00,962,330,221,153,3416,0,0
2021-02-14 03:00:00,964,335,221,149,3054,0,0
2021-02-14 04:00:00,965,339,221,131,2716,0,0
2021-02-14 05:00:00,966,343,221,149,2246,0,0
2021-02-14 06:00:00,965,346,220,157,1736,130,0
2021-02-14 07:00:00,963,347,219,154,1644,3096,0
2021-02-14 08:00:00,964,346,220,132,1768,7771,72
2021-02-14 09:00:00,964,335,218,114,1817,9755,76
2021-02-14 10:00:00,962,336,219,114,1834,10052,122
2021-02-14 11:00:00,960,338,218,107,1946,10210,148
2021-02-14 12:00:00,962,345,217,110,2051,9884,126
2021-02-14 13:00:00,962,340,220,112,2436,8786,160
2021-02-14 14:00:00,961,341,219,114,2775,8451,186
2021-02-14 15:00:00,959,341,219,129,2677,7190,166
2021-02-14 16:00:00,957,347,218,176,2647,2974,82
2021-02-14 17:00:00,961,347,214,222,2757,132,0
2021-02-14 18:00:00,990,347,218,223,2620,0,0
2021-02-14 19:00:00,1011,347,219,183,2562,0,0
2021-02-14 20:00:00,1019,346,219,160,2542,0,0
2021-02-14 21:00:00,1020,347,218,158,2280,0,0
2021-02-14 22:00:00,1017,346,218,152,2165,0,0
2021-02-14 23:00:00,1017,346,218,150,2107,0,0
2021-02-15 00:00:00,1016,342,217,149,2061,0,0
2021-02-15 01:00:00,1015,340,214,149,2105,0,0
2021-02-15 02:00:00,1015,341,217,150,2229,0,0
2021-02-15 03:00:00,1015,340,219,150,2363,0,0
2021-02-15 04:00:00,1014,340,209,150,2336,0,0
2021-02-15 05:00:00,1012,334,218,149,2324,0,0
2021-02-15 06:00:00,1013,334,218,150,2542,59,0
2021-02-15 07:00:00,1015,335,217,147,2330,1345,0
2021-02-15 08:00:00,1015,330,217,147,2177,4422,0
2021-02-15 09:00:00,1015,328,215,149,2439,6003,0
2021-02-15 10:00:00,1013,325,212,144,2909,7326,0
2021-02-15 11:00:00,1011,329,197,109,3233,7853,70
2021-02-15 12:00:00,1010,328,208,118,3354,8146,38
2021-02-15 13:00:00,1011,328,219,120,3287,7582,0
2021-02-15 14:00:00,1012,332,214,157,3466,6504,20
2021-02-15 15:00:00,1013,335,218,174,3602,4146,74
2021-02-15 16:00:00,1013,340,217,210,3643,1753,17
2021-02-15 17:00:00,1015,337,218,223,3666,128,0
2021-02-15 18:00:00,1017,332,218,225,3551,0,0
2021-02-15 19:00:00,1018,337,219,225,3617,0,0
2021-02-15 20:00:00,1017,338,218,208,3610,0,0
2021-02-15 21:00:00,1019,339,219,207,3667,0,0
2021-02-15 22:00:00,1005,336,216,161,3648,0,0
2021-02-15 23:00:00,994,338,218,155,3678,0,0
2021-02-16 00:00:00,978,335,210,155,3830,0,0
2021-02-16 01:00:00,979,332,211,155,3256,0,0
2021-02-16 02:00:00,980,336,213,155,3030,0,0
2021-02-16 03:00:00,982,336,213,155,3044,0,0
2021-02-16 04:00:00,990,332,213,156,3207,0,0
2021-02-16 05:00:00,1004,334,212,160,3438,0,0
2021-02-16 06:00:00,1006,325,211,197,3193,153,0
2021-02-16 07:00:00,1005,322,210,159,3566,3016,18
2021-02-16 08:00:00,1003,322,210,160,3584,7519,155
2021-02-16 09:00:00,1001,320,208,161,3587,9103,187
2021-02-16 10:00:00,1001,326,210,163,3551,9957,197
2021-02-16 11:00:00,999,317,209,161,3704,10177,224
2021-02-16 12:00:00,998,327,210,162,3967,9547,226
2021-02-16 13:00:00,995,333,200,162,3960,8797,196
2021-02-16 14:00:00,997,334,200,162,3757,8895,91
2021-02-16 15:00:00,997,335,201,172,3762,7697,72
2021-02-16 16:00:00,996,336,200,180,3738,3740,35
2021-02-16 17:00:00,999,335,200,227,4002,254,0
2021-02-16 18:00:00,999,337,200,233,4010,0,0
2021-02-16 19:00:00,999,338,201,232,3617,0,0
2021-02-16 20:00:00,1000,338,201,222,3340,0,0
2021-02-16 21:00:00,1001,337,201,219,3350,0,0
2021-02-16 22:00:00,1001,334,201,160,3569,0,0
2021-02-16 23:00:00,1002,334,201,150,3499,0,0
2021-02-17 00:00:00,1000,329,209,154,3509,0,0
2021-02-17 01:00:00,1000,326,209,152,3172,0,0
2021-02-17 02:00:00,1002,328,210,152,2624,0,0
2021-02-17 03:00:00,1002,332,210,152,2314,0,0
2021-02-17 04:00:00,1002,334,210,157,2240,0,0
2021-02-17 05:00:00,1002,333,209,192,2097,0,0
2021-02-17 06:00:00,1003,330,208,199,1950,182,0
2021-02-17 07:00:00,1006,330,208,159,1989,3945,0
2021-02-17 08:00:00,1005,331,208,165,2595,8691,57
2021-02-17 09:00:00,1003,326,207,164,3359,10154,207
2021-02-17 10:00:00,1002,312,207,166,3305,10624,227
2021-02-17 11:00:00,1001,313,207,167,3279,10387,230
2021-02-17 12:00:00,1001,315,209,166,3011,10193,145
2021-02-17 13:00:00,1001,317,209,165,2655,10101,95
2021-02-17 14:00:00,1000,320,208,161,2458,10726,1
2021-02-17 15:00:00,999,332,209,166,2535,9198,0
2021-02-17 16:00:00,1002,338,210,184,2472,4381,0
2021-02-17 17:00:00,1005,341,209,229,2382,340,0
2021-02-17 18:00:00,1005,343,207,231,2400,0,0
2021-02-17 19:00:00,1006,344,207,231,2120,0,0
2021-02-17 20:00:00,1006,344,207,230,1573,0,0
2021-02-17 21:00:00,1006,342,207,193,1527,0,0
2021-02-17 22:00:00,1006,339,206,170,1410,0,0
2021-02-17 23:00:00,1007,339,207,166,1343,0,0
2021-02-18 00:00:00,1006,339,207,161,1527,0,0
2021-02-18 01:00:00,1005,338,208,167,1342,0,0
2021-02-18 02:00:00,1005,340,208,158,1265,0,0
2021-02-18 03:00:00,1006,344,208,164,1184,0,0
2021-02-18 04:00:00,1005,343,207,159,972,0,0
2021-02-18 05:00:00,1005,344,206,171,847,0,0
2021-02-18 06:00:00,1005,344,205,197,915,222,0
2021-02-18 07:00:00,1006,335,200,158,841,4412,0
2021-02-18 08:00:00,1004,327,204,160,981,9686,3
2021-02-18 09:00:00,1001,324,202,125,1063,11171,132
2021-02-18 10:00:00,1000,330,199,125,939,11412,231
2021-02-18 11:00:00,1000,329,201,126,756,11330,240
2021-02-18 12:00:00,1000,326,200,126,638,11310,238
2021-02-18 13:00:00,999,326,201,125,544,11362,232
2021-02-18 14:00:00,1000,339,204,123,429,11095,216
2021-02-18 15:00:00,999,342,204,128,316,9733,178
2021-02-18 16:00:00,1001,344,203,176,280,4900,85
2021-02-18 17:00:00,1001,349,207,225,317,404,0
2021-02-18 18:00:00,1001,351,208,224,432,0,0
2021-02-18 19:00:00,1003,350,212,227,677,0,0
2021-02-18 20:00:00,1004,348,214,179,856,0,0
2021-02-18 21:00:00,1004,352,211,159,1052,0,0
2021-02-18 22:00:00,1002,342,212,152,1407,0,0
2021-02-18 23:00:00,998,334,213,151,1635,0,0
2021-02-19 00:00:00,998,335,212,158,1825,0,0
2021-02-19 01:00:00,998,334,212,150,1972,0,0
2021-02-19 02:00:00,998,335,213,122,2014,0,0
2021-02-19 03:00:00,997,336,214,147,1792,0,0
2021-02-19 04:00:00,998,340,215,149,1727,0,0
2021-02-19 05:00:00,998,338,216,150,1730,0,0
2021-02-19 06:00:00,998,333,215,150,1672,241,0
2021-02-19 07:00:00,998,334,213,149,1519,4368,0
2021-02-19 08:00:00,996,333,213,145,1359,9334,144
2021-02-19 09:00:00,995,333,213,105,1308,10609,224
2021-02-19 10:00:00,993,336,213,105,1488,10974,187
2021-02-19 11:00:00,992,332,213,106,1838,10845,122
2021-02-19 12:00:00,990,326,214,118,2431,10740,121
2021-02-19 13:00:00,1007,320,216,120,2697,10888,115
2021-02-19 14:00:00,1013,325,216,122,2653,10416,185
2021-02-19 15:00:00,1014,338,218,129,2739,9100,186
2021-02-19 16:00:00,1016,342,214,176,2525,4931,87
2021-02-19 17:00:00,1017,338,214,223,2605,384,0
2021-02-19 18:00:00,1018,336,218,224,3021,0,0
2021-02-19 19:00:00,1020,337,218,189,3452,0,0
2021-02-19 20:00:00,1021,336,219,165,3998,0,0
2021-02-19 21:00:00,1021,337,214,159,4222,0,0
2021-02-19 22:00:00,1021,336,220,153,3996,0,0
2021-02-19 23:00:00,1020,335,222,152,3927,0,0
2021-02-20 00:00:00,1021,335,222,147,3826,0,0
2021-02-20 01:00:00,1021,335,222,147,3964,0,0
2021-02-20 02:00:00,1018,334,223,148,4136,0,0
2021-02-20 03:00:00,1018,336,223,148,3709,0,0
2021-02-20 04:00:00,1017,337,223,148,3356,0,0
2021-02-20 05:00:00,1015,329,223,151,2680,0,0
2021-02-20 06:00:00,1014,325,222,148,3040,241,0
2021-02-20 07:00:00,1015,323,222,134,3645,3946,0
2021-02-20 08:00:00,1016,323,222,97,3925,8354,0
2021-02-20 09:00:00,1017,323,221,98,4161,9346,33
2021-02-20 10:00:00,1017,322,221,105,4362,8919,37
2021-02-20 11:00:00,1016,319,219,108,4500,8574,37
2021-02-20 12:00:00,1018,316,219,100,4205,7905,37
2021-02-20 13:00:00,1017,317,221,101,4214,8238,37
2021-02-20 14:00:00,1016,301,220,105,4507,7813,37
2021-02-20 15:00:00,1015,302,217,111,4542,7700,37
2021-02-20 16:00:00,1015,315,219,154,4479,4614,37
2021-02-20 17:00:00,1014,322,217,159,4133,396,37
2021-02-20 18:00:00,1014,323,215,161,3879,0,37
2021-02-20 19:00:00,1016,327,205,160,3756,0,37
2021-02-20 20:00:00,1017,333,203,162,3535,0,37
2021-02-20 21:00:00,1018,352,202,160,3263,0,37
2021-02-20 22:00:00,1018,353,202,150,2886,0,37
2021-02-20 23:00:00,1019,354,202,148,2584,0,37
2021-02-21 00:00:00,1019,355,202,144,2165,0,37
2021-02-21 01:00:00,1020,356,202,142,2235,0,36
2021-02-21 02:00:00,1021,359,202,143,1978,0,35
2021-02-21 03:00:00,1021,359,203,142,1517,0,34
2021-02-21 04:00:00,1020,360,203,142,1364,0,35
2021-02-21 05:00:00,1018,360,202,142,1304,0,34
2021-02-21 06:00:00,1006,361,202,144,1141,292,34
2021-02-21 07:00:00,1019,363,202,123,1099,4626,63
2021-02-21 08:00:00,1022,362,203,105,1348,9582,206
2021-02-21 09:00:00,1018,361,202,106,1530,10805,245
2021-02-21 10:00:00,1014,360,201,105,1657,10927,117
2021-02-21 11:00:00,1014,360,207,104,1568,10796,204
2021-02-21 12:00:00,1013,358,221,106,1503,10538,276
2021-02-21 13:00:00,1011,358,222,105,1182,10496,283
2021-02-21 14:00:00,1011,362,221,106,935,10969,266
2021-02-21 15:00:00,1012,364,218,111,816,10010,228
2021-02-21 16:00:00,1010,365,218,152,676,5554,136
2021-02-21 17:00:00,1011,362,220,155,628,511,4
2021-02-21 18:00:00,1012,362,215,165,673,0,0
2021-02-21 19:00:00,1012,360,214,165,708,0,0
2021-02-21 20:00:00,1012,358,216,165,785,0,0
2021-02-21 21:00:00,1011,334,218,162,815,0,0
2021-02-21 22:00:00,1011,332,215,145,950,0,0
2021-02-21 23:00:00,1011,332,215,144,936,0,0
2021-02-22 00:00:00,1011,329,215,144,1031,0,0
2021-02-22 01:00:00,1010,328,215,144,1302,0,0
2021-02-22 02:00:00,1010,328,215,144,1496,0,0
2021-02-22 03:00:00,1010,327,215,145,1573,0,0
2021-02-22 04:00:00,1011,328,215,152,1406,0,0
2021-02-22 05:00:00,1012,326,214,190,1173,0,0
2021-02-22 06:00:00,1012,327,211,186,1172,325,0
2021-02-22 07:00:00,1012,328,214,146,1002,4925,88
2021-02-22 08:00:00,929,328,215,139,943,9982,197
2021-02-22 09:00:00,942,326,215,134,1040,11320,240
2021-02-22 10:00:00,985,327,214,98,1111,11539,335
2021-02-22 11:00:00,1008,330,218,109,950,11356,291
2021-02-22 12:00:00,1005,329,220,116,940,11341,288
2021-02-22 13:00:00,1004,325,220,108,883,11349,279
2021-02-22 14:00:00,996,325,221,107,834,11140,261
2021-02-22 15:00:00,1000,326,222,146,805,9979,235
2021-02-22 16:00:00,1001,331,222,165,622,5579,168
2021-02-22 17:00:00,1002,329,223,205,375,666,12
2021-02-22 18:00:00,1005,328,225,213,346,37,0
2021-02-22 19:00:00,1006,329,226,213,351,0,0
2021-02-22 20:00:00,1007,327,226,198,345,0,0
2021-02-22 21:00:00,1009,338,225,154,354,0,0
2021-02-22 22:00:00,1001,349,224,146,336,0,0
2021-02-22 23:00:00,995,352,224,142,333,0,0
2021-02-23 00:00:00,1007,354,225,134,374,0,0
2021-02-23 01:00:00,1008,354,225,134,373,0,0
2021-02-23 02:00:00,1010,353,222,134,477,0,0
2021-02-23 03:00:00,1010,357,222,133,818,0,0
2021-02-23 04:00:00,1010,358,222,134,1270,0,0
2021-02-23 05:00:00,1010,356,220,139,1123,0,0
2021-02-23 06:00:00,1011,354,221,183,1187,292,0
2021-02-23 07:00:00,1012,351,224,183,1597,4389,66
2021-02-23 08:00:00,1010,349,224,175,1648,9067,161
2021-02-23 09:00:00,1011,348,224,133,1663,10446,223
2021-02-23 10:00:00,1009,350,221,90,1698,10805,242
2021-02-23 11:00:00,1008,349,221,92,1700,10538,200
2021-02-23 12:00:00,1008,351,221,100,1601,10260,151
2021-02-23 13:00:00,1008,347,223,109,1508,10416,160
2021-02-23 14:00:00,1007,349,222,108,1480,10095,202
2021-02-23 15:00:00,1008,350,223,147,1476,9047,170
2021-02-23 16:00:00,1008,352,224,166,1602,4794,92
2021-02-23 17:00:00,1008,355,225,212,1736,455,0
2021-02-23 18:00:00,1008,353,225,213,2117,0,0
2021-02-23 19:00:00,1008,353,226,213,2020,0,0
2021-02-23 20:00:00,1009,353,226,198,2096,0,0
2021-02-23 21:00:00,1011,354,226,155,1626,0,0
2021-02-23 22:00:00,1012,351,226,147,1479,0,0
2021-02-23 23:00:00,1012,351,225,136,1903,0,0
2021-02-24 00:00:00,1013,353,226,140,2162,0,0
2021-02-24 01:00:00,1014,354,226,139,2416,0,0
2021-02-24 02:00:00,1014,355,225,139,2904,0,0
2021-02-24 03:00:00,1016,358,226,138,3053,0,0
2021-02-24 04:00:00,1016,359,225,138,2737,0,0
2021-02-24 05:00:00,1016,355,223,140,2126,0,0
2021-02-24 06:00:00,1012,350,222,180,2173,363,0
2021-02-24 07:00:00,982,352,220,148,2093,5042,81
2021-02-24 08:00:00,976,352,221,134,1935,10034,201
2021-02-24 09:00:00,984,344,220,131,2228,11375,237
2021-02-24 10:00:00,997,340,219,126,2524,11551,254
2021-02-24 11:00:00,1005,340,218,89,2500,11514,257
2021-02-24 12:00:00,1010,346,220,103,2851,11380,250
2021-02-24 13:00:00,1008,344,217,104,3475,11392,247
2021-02-24 14:00:00,1009,345,221,106,3996,11027,244
2021-02-24 15:00:00,1012,349,222,120,4301,10302,218
2021-02-24 16:00:00,1012,353,221,158,3983,5847,134
2021-02-24 17:00:00,1014,348,223,203,4361,669,0
2021-02-24 18:00:00,1013,347,223,203,4717,0,0
2021-02-24 19:00:00,1013,346,224,204,4960,0,0
2021-02-24 20:00:00,998,347,223,193,4860,0,0
2021-02-24 21:00:00,1003,350,223,178,4295,0,0
2021-02-24 22:00:00,1009,348,222,133,3622,0,0
2021-02-24 23:00:00,1011,342,222,126,2401,0,0
2021-02-25 00:00:00,1014,345,225,126,2628,0,0
2021-02-25 01:00:00,1015,348,225,125,2674,0,0
2021-02-25 02:00:00,1015,352,225,125,2834,0,0
2021-02-25 03:00:00,1017,351,225,125,2755,0,0
2021-02-25 04:00:00,1019,354,224,125,2554,0,0
2021-02-25 05:00:00,1020,355,223,132,2198,0,0
2021-02-25 06:00:00,1021,347,224,176,1780,348,0
2021-02-25 07:00:00,1020,342,215,144,1889,4953,104
2021-02-25 08:00:00,1021,343,212,129,1747,9920,203
2021-02-25 09:00:00,1021,340,211,127,1791,11459,234
2021-02-25 10:00:00,1020,341,214,121,1468,11493,249
2021-02-25 11:00:00,1018,341,215,85,1049,11641,252
2021-02-25 12:00:00,1015,341,213,95,842,11639,251
2021-02-25 13:00:00,1016,342,216,104,725,11164,244
2021-02-25 14:00:00,1012,345,217,108,480,11458,233
2021-02-25 15:00:00,1013,347,219,149,360,10307,210
2021-02-25 16:00:00,999,351,219,157,340,5951,138
2021-02-25 17:00:00,996,349,224,193,284,695,0
2021-02-25 18:00:00,1009,349,224,203,317,0,0
2021-02-25 19:00:00,1013,350,224,204,807,0,0
2021-02-25 20:00:00,1015,350,225,192,1188,0,0
2021-02-25 21:00:00,1017,351,224,177,1031,0,0
2021-02-25 22:00:00,1018,351,224,134,922,0,0
2021-02-25 23:00:00,1020,350,225,129,1234,0,0
2021-02-26 00:00:00,1019,351,225,127,1436,0,0
2021-02-26 01:00:00,1020,350,226,127,1583,0,0
2021-02-26 02:00:00,1019,349,226,128,1488,0,0
2021-02-26 03:00:00,1020,350,226,128,1409,0,0
2021-02-26 04:00:00,1020,353,226,128,1521,0,0
